"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tonga","TON","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","155.71","142.28","150.87","147.94","152.72","169.13","175.48","161.67","163.17","145.94","150.09","164.08","154.23","165.09","174.81","171.19","164.4","141.85","141.28","153.04","147.46","114.93","116.66","118.11","113.82","123.61","107.83","97.99","97.89","95.84","98.7","97.32","124.73","107","94.85","95.66","94.18","88.65","87.7","90.56","90.88","94.51","92.44","92.24","92.27","102.02","141.09","137","136.5","135.25","134.58","130.79","131.95","94.25","107.67","98.07","98.07","96.04","96.04","96.13","93.08","",
"South Asia (IDA & IBRD)","TSA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","371.01","341.56","363.45","349.92","386.62","364.7","356.02","391.68","375.84","386.27","365.52","393.65","328.39","328.54","316.66","363.65","318.73","275.11","284.23","274.02","236.61","225.39","190.37","172.02","183.9","192.78","195.18","203.89","204.68","231.95","224.15","222.21","215.74","236.34","225.24","229.43","221.7","183.94","198.89","212.7","177.47","214.57","166.12","150.22","139.89","182.54","177.33","103.74","95.27","92.35","92.75","97.49","96.6","98.04","101.49","100.47","105.18","106.93","101.05","103.56","103.41","",
"Tunisia","TUN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","20.27","23.11","30.98","29.51","27.78","21.04","23.95","24.46","19.38","27.9","40.53","32.2","39.36","39.73","48.26","37.65","41.45","37.73","38.59","47.7","41.16","34.76","48.64","44.15","52.93","47.68","53.53","35.64","47.37","61.88","80.26","63.36","70.97","47.13","43.97","89.68","55.31","73.11","81.57","64.62","50.84","51.15","89.55","73.71","83.11","87.99","85.49","89.44","87.69","85.14","86.25","99.56","94.43","86.94","119.88","93.17","90.7","119.02","106.28","131.12","103.07","",
"Turkiye","TUR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","27.83","28.81","30.23","31.05","30.12","33.34","33.89","35.81","34.99","37.62","39.89","41.17","36.78","40.77","43.75","47.59","47.14","49.61","50.42","51.61","51.29","54.3","53.75","55.23","56.12","60.42","60.68","65.89","61.28","66.68","69.1","70.13","68.97","69.66","71.02","76.12","73.26","83.38","79.21","82.57","77.35","83.57","82.11","83.27","89.4","90.77","83.86","88.9","90.17","92.7","96.05","98.56","99.43","94.98","102.18","102.84","108.25","107.21","109.98","115.69","114.45","",
"Tuvalu","TUV","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","97.06","97.55","98.03","105.76","105.93","106.09","95.54","88.77","80.19","72.86","98.91","49.21","43.66","116.54","54.66","44.14","62.42","119.84","125.99","121.23","119.66","79.77","84.99","86.84","87.89","87.09","79.03","71.53","75.22","66.81","101.5","82.07","74.11","71.25","77.68","78.92","77.68","80.91","78.17","85.51","82.74","87.62","90.65","89.35","91.69","92.62","94.63","94.45","95.24","94.65","95.78","97.85","101.06","98.97","100.14","100.89","101.66","101.06","115.73","115.86","109.81","",
"Tanzania","TZA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","14.32","14.94","16.55","16.69","17.26","19.36","18.55","17.91","18.85","19.76","19.27","19.9","21.37","21.6","24.17","25.25","26.88","27.41","28.88","27.24","28.15","29.19","30.62","31.29","32.52","33.58","33.66","32.16","34.34","35.23","36.51","35.66","35.33","34.01","36.94","38.66","36.54","39.43","39.06","38.87","43.28","55","46.08","56.06","56.33","61.12","63","63.54","65.1","76.41","84","87.84","95.52","99.9","104.41","95.69","96.86","103.51","104.94","106.03","104.84","",
"Uganda","UGA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","43.36","44.06","49.85","51.66","44.43","46.41","54.66","58.22","67.21","85.07","82.1","83.38","84.64","89.45","94.61","86.48","86.6","85.95","60.11","59.31","63.86","71.15","74.45","69.45","71.19","72.76","77.07","80.39","84.85","86.82","86.95","85.02","91.14","92.7","96.61","95.79","96.56","104.26","109.82","110.86","118.26","122.91","122.5","121.96","120.14","117.55","122.39","88.73","93.08","95.82","96.22","96","98.95","103.15","104.94","91.92","105.08","103.86","122.71","139.67","133.51","",
"Ukraine","UKR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.46","68.57","51.61","53.82","47.64","53.29","44.34","40.74","49.15","55.37","55.48","52.85","63.07","63.11","62.6","56.54","79.62","74.17","70.18","91.9","83.67","99.56","100.14","96.11","103.75","100.82","111.06","112.83","100.89","121.68","",
"Upper middle income","UMC","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","19.49","20.4","20.01","21.28","21.46","22.03","18.3","19.08","22.22","23.59","21.93","20.32","23.95","26.15","25.35","28.15","22.03","21.93","24.19","23.39","28.35","27.04","24.87","26.1","26.51","26.31","27.29","30.24","31.62","27.9","28.36","33.48","33.99","32.79","37.39","44.05","44.16","42.47","48.51","39.8","39.56","38.7","44.04","53.93","56.84","58.74","61.09","62.23","72.77","85.87","84.13","100.93","95.74","107.55","103.42","89.03","104.17","65.18","97.46","83.75","89.18","",
"United States","USA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","36.9","37.2","38.71","37.23","40.77","40.08","42.46","43.8","44.38","42.19","48.34","47.93","51.42","46.97","53.38","53.26","57.74","58.52","64.95","58.56","67.35","67.98","49.84","64.34","68.61","62.61","62.54","53.09","62.67","67.17","65.11","73.53","62.86","78.65","67.22","74.56","78.1","77.55","77.8","79.88","77.73","74.57","77.93","87.3","84.04","80.84","86.81","86.09","89.74","89.55","87","85.99","92.94","97.81","95.48","106.71","100.53","100.21","93.69","98.44","100.85","",
"Uzbekistan","UZB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.76","48.75","47.01","49.06","44.21","46.83","43.74","48.53","46.55","48.75","50.88","50.83","56.84","60.53","65.34","68.04","69.87","72.35","76.41","80.29","85.22","90.28","95.4","101.34","103.26","95.76","89.37","95.7","98.8","102.44","",
"St. Vincent and the Grenadines","VCT","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","69.03","71.03","68.77","71.73","66.93","64.54","59.52","62.08","63.48","60.55","64.85","60.43","61.58","56.64","53.51","62.17","60.84","70.98","68.45","66.77","71.94","71.94","76.29","92.09","108.96","106.61","85.68","121.28","108.69","119.14","100.24","119.3","103.07","64.45","84.99","79.62","63.66","69.93","67.6","70.66","74.52","78.69","81.53","76.57","87.57","89.15","91.26","91.23","94.69","92.7","95.87","98.73","97.73","102.13","100.21","97.66","99.49","102.54","105.3","106.15","104.91","",
"Venezuela, RB","VEN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","35.65","35.84","37.88","39.83","42.62","43.86","45.81","46.49","48.34","51.64","50.69","48.35","49.91","52.04","54.48","50.15","60.07","59.25","60.53","60.46","59.29","60.25","58.86","59.21","64.31","70.37","72.93","77.6","76.54","75.59","79.5","78.28","77.55","81.26","81.41","84.4","88.44","91.6","94.08","97.17","98.19","90.46","92.07","95.67","102.57","100.98","104.32","102.45","101.15","102.22","109.25","96.96","104.21","107.27","99.85","92.88","92.31","83.09","83.63","92.17","92.31","",
"British Virgin Islands","VGB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","14.54","15.46","15.4","15.63","15.37","14.3","15.08","14.21","14.74","16.26","16.66","16.97","17.41","17.44","16.57","19.3","18.74","18.79","21.01","22.21","23.04","25.25","25.47","26.98","27.25","28.31","27.94","29.8","32.04","32.77","34.16","37.18","39.06","40.75","43.39","46.55","49.21","51.37","55.85","58.98","60.51","64.59","67.07","70.93","71.73","74.28","77.54","80.53","80.85","83.27","87.26","94.36","96.35","99.4","100.98","99.63","101.53","104.66","105.37","105.95","109.31","",
"Vanuatu","VUT","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","58.67","57.97","64.33","66.61","55.34","62.81","72.87","64.27","67.73","62.77","67.29","48.05","54.99","71.56","69.16","73.83","85.72","90.07","89.21","76.3","93.67","81.51","87.84","99.53","90.06","95.51","93.91","86.11","75.22","100.9","81.32","78.9","78.25","78.05","82.24","84.78","102.55","107.79","84.78","79.73","84.16","76.77","78.61","81.58","82.13","82.98","83.63","84.78","85.62","113.3","107.53","108.9","117.26","103.94","97.59","98.47","109.15","109.89","110.91","110.17","109.79","",
"World","WLD","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","109.11","119.63","121.46","126.48","109.42","103.27","96.62","110.03","120.56","109.11","129.73","123.29","119.02","127.24","125.43","123.67","129.5","120.16","138.06","141.2","135.67","152.8","139.78","132.19","138.7","140.06","132.27","127.37","117.85","100.08","77.35","79.4","77.92","75.72","91.36","96.42","99.82","103.95","99.42","102.98","106.06","109.65","110.82","110.72","113.31","112.16","111.06","114.54","122.26","122.73","126.91","127.21","128.82","128.58","87.22","84.19","82.32","81.42","80.08","82.61","85.25","",
"Kosovo","XKX","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","25.98","26.78","27.94","27.97","29","27.22","26.82","26.44","26.89","24.6","31.48","30.43","34.09","33.91","39.99","39.59","38.58","36.6","40.75","41.06","41.29","41.24","34.28","36.84","36.72","44.86","45.54","47.9","52.34","50.53","42.71","52.98","55.4","52.44","55.29","52.52","57.19","64.93","63.74","68.09","71.26","71.4","70.56","71.82","74.5","85.04","94.19","91.69","108.58","119.65","109.19","116.09","112.01","108.59","98.61","92.8","92.49","88.36","104.67","104.41","97.65","",
"South Africa","ZAF","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","34.99","35.69","38.78","36.16","36.56","39.7","55.87","44.38","46.35","45.35","55.57","58.97","45.69","64.31","59.33","57.95","62.31","66.39","62.37","68.17","80.89","66.66","51.87","59.46","65.76","66.5","71.91","74.66","81.1","72.91","73.53","53.89","69.59","78.19","63.64","82.99","81.96","77.06","83.57","89.03","81.35","88.83","86.23","86.67","91.91","81.26","80.38","97.99","94.7","93.5","93.82","97.74","101.6","107.89","100.68","91.43","117.28","111.91","106.92","119.66","125.47","",
"Zambia","ZMB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","17.41","17.29","16.78","18.16","18.59","20.6","20.55","20.73","21.27","19.95","25.12","29.83","25.19","26.78","32.54","37.23","34.77","30.64","25.11","26.27","26.82","24.32","27.76","29.22","32.05","34.32","33.42","45.82","45.66","36.54","38.97","29.21","46.84","39.4","34.49","45.03","39.83","36.63","46.37","44.27","43.34","43.37","53.25","56.6","59.75","61.74","60.25","60.92","80.45","94.3","103.64","103.48","95.85","102.68","91.37","105.95","128.97","117.93","109.64","125.93","134.12","",
"Zimbabwe","ZWE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","49.44","54.24","48.12","59.99","55.01","61.18","67.67","50.89","81.2","61.34","80.68","90.95","63.99","96.53","89.8","97.47","89.39","90.29","83.54","92.77","109.88","95.54","77.42","93.52","128.74","124.5","98.73","134.74","124.65","119.32","128","78.03","125.12","133.44","99.51","134.29","128.97","122.25","129.26","138.01","138.86","98.05","105.21","141.61","104.06","111.19","115.99","99.44","96.26","103.76","101.85","112.37","110.27","109.51","96.35","94.14","107.07","135.87","103.85","125.19","128.58","",
